id,none
c34113e0228a_image,0.08008772
539931eced05_image,0.04402662
53c971120ab1_image,0.16020814
3dcdfc352a06_image,0.7877628
59a0fc64bd20_image,0.27034366
f02e557a36dc_image,0.27034366
8c6d6a69d5dd_image,0.36237162
3b4ab121cbd4_image,0.36237162
97de5453f769_image,0.20790967
318a1ecb6fc7_image,0.20790967
127c2b32dd5d_image,0.5618625
4f7f40e478b1_image,0.08674449
35271bec39b5_image,0.16457799
98bab257d89b_image,0.045502715
825dd8f7aca2_image,0.22650532
fdbaf93d6c5b_image,0.1910856
363fbf00088c_image,0.7658609
a82ca8f37fb6_image,0.11085893
82b36d045a12_image,0.12736654
acab76326ba1_image,0.0133421
1aff7e4ed470_image,0.120139
8927235865c9_image,0.04442977
53316aefede6_image,0.028445369
c0c89f864fda_image,0.8193353
e730aa7fca0a_image,0.3563741
fbb175d04c3b_image,0.8426384
2dad900da56f_image,0.100138225
bf5c7ef3b72a_image,0.011413598
262f3525e16a_image,0.06195082
955bf1edd532_image,0.659823
4fc12ae446a8_image,0.025274614
776686ca2f1b_image,0.8608036
abee6a2d0bf5_image,0.095453426
222601cefe1b_image,0.17518231
f35d7c728684_image,0.065470554
046b1edf6801_image,0.89485586
7b2ccb25396a_image,0.105150536
ccb685c76038_image,0.1539439
e5c56ef2d194_image,0.026676536
700b4524a9cf_image,0.85758364
da263425b379_image,0.5794741
4bf0dc7bae40_image,0.19490561
69ace2980660_image,0.2790376
d7cb763ec2b1_image,0.24577796
fd322d964dc7_image,0.122579694
54066d711ef9_image,0.46823516
816bb3680b2a_image,0.32621393
e32589cd4421_image,0.09075024
5596c4063d58_image,0.88749474
6dea3c3d1efa_image,0.10349983
a356db474991_image,0.36024666
d0e829b775fe_image,0.8852288
eeeb7da65659_image,0.36998785
93dd10a00c51_image,0.1230453
63173909bed5_image,0.01620293
e5a860104190_image,0.8058766
c6a555431645_image,0.025587171
e00b7784d1eb_image,0.3600658
f2be75ff15ba_image,0.17233713
b150add375b5_image,0.07352437
7d0b75feaa8a_image,0.49014443
898d24f3cda6_image,0.09991218
cf292f843e25_image,0.09877428
33d456320f28_image,0.19174625
26f2478e3e85_image,0.6248843
c788095df8f2_image,0.061547052
b873cfe5cead_image,0.869545
09443dcb865f_image,0.5900179
aba653aebd55_image,0.6562313
802b634297a0_image,0.029649561
afce260dc959_image,0.043060265
1c47d2fcee72_image,0.6957488
82198019c4a4_image,0.05683552
d88e65063aef_image,0.69421464
37811132dc96_image,0.443065
7c77f9aa3a25_image,0.3802155
5f65421ff6fd_image,0.9037243
50537bcf4cc2_image,0.36436528
37034ce54151_image,0.27072826
8180af690aef_image,0.16471864
37c6c0aee54b_image,0.02055021
