id,none
c34113e0228a_image,0.018951701
539931eced05_image,0.02637221
53c971120ab1_image,0.1070568
3dcdfc352a06_image,0.77434826
59a0fc64bd20_image,0.5205492
f02e557a36dc_image,0.5205492
8c6d6a69d5dd_image,0.727188
3b4ab121cbd4_image,0.727188
97de5453f769_image,0.3602867
318a1ecb6fc7_image,0.3602867
127c2b32dd5d_image,0.8556806
4f7f40e478b1_image,0.049913444
35271bec39b5_image,0.12742384
98bab257d89b_image,0.03144512
825dd8f7aca2_image,0.2549618
fdbaf93d6c5b_image,0.15824564
363fbf00088c_image,0.7436462
a82ca8f37fb6_image,0.050419427
82b36d045a12_image,0.0991348
acab76326ba1_image,0.0051571233
1aff7e4ed470_image,0.05393344
8927235865c9_image,0.049806703
53316aefede6_image,0.018992271
c0c89f864fda_image,0.8673333
e730aa7fca0a_image,0.27293643
fbb175d04c3b_image,0.8230442
2dad900da56f_image,0.05678613
bf5c7ef3b72a_image,0.004026954
262f3525e16a_image,0.084977195
955bf1edd532_image,0.57267195
4fc12ae446a8_image,0.011563115
776686ca2f1b_image,0.8845378
abee6a2d0bf5_image,0.06487786
222601cefe1b_image,0.084246926
f35d7c728684_image,0.022770103
046b1edf6801_image,0.89282453
7b2ccb25396a_image,0.20682943
ccb685c76038_image,0.21060105
e5c56ef2d194_image,0.0294236
700b4524a9cf_image,0.8623517
da263425b379_image,0.6129585
4bf0dc7bae40_image,0.09363262
69ace2980660_image,0.4743325
d7cb763ec2b1_image,0.27985603
fd322d964dc7_image,0.06004259
54066d711ef9_image,0.41099626
816bb3680b2a_image,0.30646956
e32589cd4421_image,0.07326292
5596c4063d58_image,0.9011696
6dea3c3d1efa_image,0.11557907
a356db474991_image,0.32381114
d0e829b775fe_image,0.9171675
eeeb7da65659_image,0.24747959
93dd10a00c51_image,0.0631714
63173909bed5_image,0.0071335896
e5a860104190_image,0.87663686
c6a555431645_image,0.01697586
e00b7784d1eb_image,0.3381589
f2be75ff15ba_image,0.08949556
b150add375b5_image,0.06383802
7d0b75feaa8a_image,0.47349858
898d24f3cda6_image,0.049750365
cf292f843e25_image,0.07322842
33d456320f28_image,0.11625047
26f2478e3e85_image,0.72687376
c788095df8f2_image,0.020743538
b873cfe5cead_image,0.8879735
09443dcb865f_image,0.6306983
aba653aebd55_image,0.7569213
802b634297a0_image,0.017063629
afce260dc959_image,0.02340715
1c47d2fcee72_image,0.6734503
82198019c4a4_image,0.022019286
d88e65063aef_image,0.60170615
37811132dc96_image,0.52787673
7c77f9aa3a25_image,0.40796965
5f65421ff6fd_image,0.86710703
50537bcf4cc2_image,0.3034556
37034ce54151_image,0.21018675
8180af690aef_image,0.2445976
37c6c0aee54b_image,0.012283272
7571cda597cb_image,0.1579638
1c13336fc8a9_image,0.09102727
c8538fe73673_image,0.13444789
949ea39318e2_image,0.041972797
eb3fe9eb8e39_image,0.3560044
d1912847d707_image,0.10905911
bb6fc945fc18_image,0.3614592
904324209389_image,0.79226494
c4cea0fb5e7d_image,0.4579432
a3d2fd5ef626_image,0.8102459
61505043bc32_image,0.55366695
db15ead7ab00_image,0.9209196
557a70442928_image,0.5896797
fe97de4edad5_image,0.90654105
fbc094e9276f_image,0.8443654
f900aac4111b_image,0.7260002
155f5e326d5e_image,0.012024676
94cb9518e355_image,0.8349873
1308d8906c2e_image,0.054413535
d69b4547fc69_image,0.5910641
87d8baf120a6_image,0.13352087
7553bffc2232_image,0.8944357
503a6e0884c6_image,0.053231157
a27f34f4faa2_image,0.63175595
68b95eed58ed_image,0.31088677
b5f9a65597f2_image,0.1434959
99978f106a39_image,0.59627044
5232ab4c4671_image,0.31655604
d0de673a7b63_image,0.2190706
78adeeaa636c_image,0.045864455
c3ded8550e66_image,0.41927013
4ea555b6e2a8_image,0.32160574
28d0fa664e61_image,0.017577533
cc2c3a3d2f4b_image,0.14502002
1078af8ac3b7_image,0.83598626
9b3eae4045c8_image,0.010904321
14ec6bdb5641_image,0.16156375
3e4b4468eca3_image,0.01060563
173c3e37e1f3_image,0.55589134
de56c2d5b778_image,0.8800949
51635cbfbe18_image,0.16271782
158cc858a485_image,0.02240027
3bb8935d30d9_image,0.13038556
35d6801ca10a_image,0.0067696786
d8b8ef2bcbf6_image,0.74844897
a6a0ba6efa97_image,0.008893604
56b010725833_image,0.5963072
237aafc42d57_image,0.36104518
2f8c1d151802_image,0.19519022
ea39ebfacca2_image,0.9360243
c3c99fea8c77_image,0.036267877
f7cbc735f105_image,0.23143582
18a23df4fe99_image,0.33066815
c1bb54cfe02f_image,0.21505289
b081d24bd60f_image,0.07360782
dba0caa176ce_image,0.506859
8857adac8318_image,0.041184757
6d66127d071d_image,0.45740542
7f49e2face0c_image,0.014584243
c26e3ae08056_image,0.81231606
abe007e3fc08_image,0.36991802
9d0f2c2645da_image,0.012151336
ea9ee4d59c59_image,0.012151336
5e64da034f7a_image,0.012151336
adc2ac4726e2_image,0.80713415
4acbd31eafd5_image,0.91052324
d5911a060ee4_image,0.0015486289
797fe7acf67b_image,0.012190796
2565c5ccfba1_image,0.023841709
d5d3ededa34e_image,0.023712646
5e0e7acd9c7d_image,0.31830665
