image_name,target
ISIC_0052060,0.4520305955199418
ISIC_0052349,0.20059643052267345
ISIC_0058510,0.1658122382079767
ISIC_0073313,0.11063558550355126
ISIC_0073502,0.5318794390821345
ISIC_0074618,0.6093289018393735
ISIC_0076801,0.5296667273720633
ISIC_0077586,0.694636678200692
ISIC_0082004,0.5703378255326899
ISIC_0082785,0.5745583682389364
ISIC_0085332,0.06605809506465124
ISIC_0087243,0.2941130941540703
ISIC_0088167,0.29442269167729007
ISIC_0089356,0.2923920961573484
ISIC_0090283,0.6353578583136041
ISIC_0092481,0.19481879439082134
ISIC_0095455,0.17753596794755053
ISIC_0095790,0.3088007648879985
ISIC_0097719,0.8821025314150427
ISIC_0099348,0.8127117100710253
ISIC_0101040,0.5473593152431251
ISIC_0101383,0.4474412675286833
ISIC_0105104,0.8318566745583682
ISIC_0108196,0.38746585321435073
ISIC_0112420,0.9923010380622836
ISIC_0114232,0.09550173010380622
ISIC_0115798,0.46775177563285375
ISIC_0116844,0.17869695865962484
ISIC_0126432,0.3890001821161901
ISIC_0131485,0.11571207430340556
ISIC_0131912,0.07511837552358404
ISIC_0131978,0.2997131670005464
ISIC_0139322,0.32483154252413043
ISIC_0142066,0.45572300127481336
ISIC_0143109,0.5093835366964123
ISIC_0148210,0.8011245674740484
ISIC_0148937,0.7125796758331816
ISIC_0150213,0.3357220906938627
ISIC_0152553,0.1935667455836824
ISIC_0153127,0.34557457657985796
ISIC_0154289,0.2692223638681479
ISIC_0155813,0.8742715352394828
ISIC_0155983,0.9922054270624658
ISIC_0157088,0.342501365871426
ISIC_0158761,0.27630213075942456
ISIC_0161963,0.7293616827535968
ISIC_0165178,0.7714123110544527
ISIC_0165230,0.7701921325805865
ISIC_0165615,0.10323256237479511
ISIC_0165617,0.5587415771262064
ISIC_0165674,0.055062830085594615
ISIC_0165928,0.5551903114186852
ISIC_0166561,0.36936350391549805
ISIC_0168125,0.609966308504826
ISIC_0169378,0.6088053177927517
ISIC_0169575,0.27652977599708617
ISIC_0169906,0.9795711163722455
ISIC_0171865,0.9369559278819887
ISIC_0172678,0.31121835731196507
ISIC_0174800,0.3737251866690948
ISIC_0175014,0.5765935166636313
ISIC_0175798,0.9052722637042433
ISIC_0176152,0.6679794208705154
ISIC_0177083,0.2368329994536514
ISIC_0178235,0.9623156073574941
ISIC_0178258,0.5846293935530869
ISIC_0178428,0.7100482607903842
ISIC_0178741,0.8846612638863596
ISIC_0180057,0.548747951192861
ISIC_0182213,0.9764341649972682
ISIC_0183334,0.22717628847204516
ISIC_0183449,0.9691813877253687
ISIC_0183658,0.2455427062465853
ISIC_0183771,0.5854989983609542
ISIC_0186715,0.898670551812056
ISIC_0187786,0.1045437989437261
ISIC_0188485,0.3927016936805682
ISIC_0191895,0.9032963030413405
ISIC_0192184,0.604052085230377
