image_name,target
ISIC_0052060,0.3026387047169291
ISIC_0052349,0.19885883788448444
ISIC_0058510,0.21793238684691618
ISIC_0073313,0.11377884582026965
ISIC_0073502,0.5946032537183894
ISIC_0074618,0.597591001727164
ISIC_0076801,0.4627509726912348
ISIC_0077586,0.7774321133380042
ISIC_0082004,0.6315086815848276
ISIC_0082785,0.5794463047490193
ISIC_0085332,0.1697173712850954
ISIC_0087243,0.22049634898126447
ISIC_0088167,0.45911905195554226
ISIC_0089356,0.19486764631178033
ISIC_0090283,0.6164435733768965
ISIC_0092481,0.204768124921401
ISIC_0095455,0.2762821775645874
ISIC_0095790,0.23069548429972114
ISIC_0097719,0.8608731330616208
ISIC_0099348,0.7437140671084936
ISIC_0101040,0.5998130293233768
ISIC_0101383,0.41072727583884855
ISIC_0105104,0.7109766010493077
ISIC_0108196,0.3170704523955107
ISIC_0112420,0.9650155231020556
ISIC_0114232,0.134304026683071
ISIC_0115798,0.3275322650688542
ISIC_0116844,0.17283633697536932
ISIC_0126432,0.33387370121985593
ISIC_0131485,0.22364291142647752
ISIC_0131912,0.08856047427622356
ISIC_0131978,0.1676921218127539
ISIC_0139322,0.4232844091557031
ISIC_0142066,0.5368166458824672
ISIC_0143109,0.6872183311217208
ISIC_0148210,0.7094704628960227
ISIC_0148937,0.4543318425858642
ISIC_0150213,0.5452535188330865
ISIC_0152553,0.1436613786986427
ISIC_0153127,0.3337317681375437
ISIC_0154289,0.27116631417160253
ISIC_0155813,0.8330808970751584
ISIC_0155983,0.9589961491153244
ISIC_0157088,0.32791142763908226
ISIC_0158761,0.22426288496456775
ISIC_0161963,0.7736281557290978
ISIC_0165178,0.6753817818904265
ISIC_0165230,0.7069590323607813
ISIC_0165615,0.15710870337571325
ISIC_0165617,0.6310458769383356
ISIC_0165674,0.1638861314719859
ISIC_0165928,0.6078613697778539
ISIC_0166561,0.23609820487706967
ISIC_0168125,0.7472277312482227
ISIC_0169378,0.43296603998124156
ISIC_0169575,0.2446624236389757
ISIC_0169906,0.962683853821102
ISIC_0171865,0.9078016810266589
ISIC_0172678,0.23630012290864807
ISIC_0174800,0.4784893700900813
ISIC_0175014,0.5870556138401085
ISIC_0175798,0.9179757847041925
ISIC_0176152,0.6221993891582679
ISIC_0177083,0.25704596165485594
ISIC_0178235,0.9505645419081938
ISIC_0178258,0.6240512756418477
ISIC_0178428,0.543732173909542
ISIC_0178741,0.7740187209571017
ISIC_0180057,0.479378496685989
ISIC_0182213,0.9146967075009587
ISIC_0183334,0.2280871892514405
ISIC_0183449,0.9533070843764151
ISIC_0183658,0.21871938318629516
ISIC_0183771,0.43592935648897563
ISIC_0186715,0.8885110556607669
ISIC_0187786,0.1435218268165111
ISIC_0188485,0.4236495458760866
ISIC_0191895,0.8020132621621641
ISIC_0192184,0.5271516350598157
ISIC_0192807,0.1935390334077352
ISIC_0193289,0.8708013149026119
ISIC_0194115,0.4692046059613172
ISIC_0195744,0.5180319287582076
ISIC_0195995,0.26915934960633914
ISIC_0196159,0.7513282837950769
ISIC_0196622,0.28644147133855824
ISIC_0196807,0.618527801112249
ISIC_0197182,0.6056254324879027
ISIC_0197440,0.6421750354818184
ISIC_0197860,0.5793221241916311
ISIC_0198376,0.12857716281121317
ISIC_0198622,0.1849039207022396
ISIC_0199195,0.5382636508979333
ISIC_0199718,0.25629779049403206
ISIC_0199780,0.24177766737785178
ISIC_0200120,0.8814827594137555
ISIC_0204399,0.15332661215383153
ISIC_0204875,0.2062831393371482
ISIC_0205627,0.34293005404511306
ISIC_0206261,0.3892899791507532
ISIC_0206934,0.7050560178310463
ISIC_0207197,0.7379180709939928
ISIC_0208233,0.9078259479732153
ISIC_0209640,0.23584816917842633
ISIC_0210915,0.4340432523523934
ISIC_0212435,0.2629064437677447
ISIC_0212468,0.341361782054594
ISIC_0213848,0.3432971654193049
ISIC_0216203,0.4954482293782645
ISIC_0216447,0.9523926163899674
ISIC_0220438,0.9716728651436892
ISIC_0220466,0.44957560817788544
ISIC_0223354,0.2434959646594272
ISIC_0223463,0.7775078567990348
ISIC_0223760,0.14649409702411148
ISIC_0224309,0.5167022026914764
ISIC_0225471,0.45289532065899857
ISIC_0225894,0.6405035394314361
ISIC_0226234,0.23519131607656268
ISIC_0227767,0.17159306009080627
ISIC_0228452,0.39595513269054083
ISIC_0229266,0.4954707830222519
ISIC_0230247,0.2970692226895312
ISIC_0230499,0.7317347426631156
ISIC_0231539,0.5650525788359239
ISIC_0231788,0.31905036226766453
ISIC_0232763,0.7783242309536507
ISIC_0235107,0.5901732824538611
ISIC_0235501,0.9070782317571415
ISIC_0235505,0.7653075744003095
ISIC_0235542,0.4610154843059162
ISIC_0238185,0.18033472666454797
ISIC_0238872,0.8762723933485601
ISIC_0239635,0.8050173010648574
ISIC_0240839,0.19189295618529717
ISIC_0241566,0.68520694294474
ISIC_0243686,0.5117100939501562
ISIC_0243937,0.37985276981204996
ISIC_0244266,0.6665029736737604
ISIC_0244465,0.2908357923581053
ISIC_0244617,0.4582835798011037
ISIC_0244885,0.48640589272317625
ISIC_0245273,0.5455366590220461
ISIC_0246008,0.16021108778180243
ISIC_0246211,0.28084652208483796
ISIC_0248702,0.6104238218828193
ISIC_0251455,0.6939830788430479
ISIC_0251656,0.6249542441737646
ISIC_0252811,0.6540873765725215
ISIC_0254594,0.16399006214816314
ISIC_0255112,0.4161520660764078
ISIC_0256267,0.17349767176700387
ISIC_0258149,0.5910321019856808
ISIC_0258489,0.4349292427334289
ISIC_0258717,0.544552797441716
ISIC_0259209,0.9344919633913122
ISIC_0259237,0.6853107768241619
ISIC_0261866,0.6140492088375282
ISIC_0261904,0.5590833068497411
ISIC_0261907,0.22365506909894456
ISIC_0262392,0.5886412802075571
ISIC_0262492,0.5186622111507386
ISIC_0263920,0.20580510856104578
ISIC_0265011,0.3035207457903478
ISIC_0267082,0.5465092437803827
ISIC_0268025,0.24751164581122503
ISIC_0268451,0.7494565442969832
ISIC_0269476,0.17636693086760247
ISIC_0270022,0.47558966840993766
ISIC_0270367,0.46473298305297894
ISIC_0271223,0.5009722943680706
ISIC_0272190,0.46687695374570914
ISIC_0273533,0.35834539227311
ISIC_0274458,0.8181746613817187
ISIC_0274698,0.558904048938581
ISIC_0274789,0.9603574502836374
ISIC_0276718,0.2908961838537436
ISIC_0280382,0.25695459519751807
ISIC_0280752,0.6197211889491248
ISIC_0280782,0.8652920307773413
ISIC_0280827,0.7164298204939019
ISIC_0281227,0.44094553858334157
ISIC_0282269,0.3515825224088361
ISIC_0282486,0.4821832213898216
ISIC_0282737,0.46639387017897954
ISIC_0284147,0.11397129712917864
ISIC_0284441,0.7727323404773986
ISIC_0284485,0.3609885825516802
ISIC_0285491,0.5420611037648826
ISIC_0285697,0.5956361622146354
ISIC_0286688,0.603218958674445
ISIC_0287132,0.2402563708526849
ISIC_0287325,0.9379252959038089
ISIC_0288225,0.2086375268165731
ISIC_0290187,0.1921173117047566
ISIC_0291705,0.2209616025856659
ISIC_0292996,0.7503275989386742
ISIC_0294150,0.6479110853657555
ISIC_0296540,0.2983431551065012
ISIC_0297539,0.3132775102573585
ISIC_0297702,0.28002218155726
ISIC_0298417,0.6791629535431329
ISIC_0299870,0.8169937506466024
ISIC_0300002,0.4117734842092742
ISIC_0301547,0.5607016808408092
ISIC_0301769,0.4353216567794588
ISIC_0304467,0.2323951385262237
ISIC_0304666,0.25061339135872907
ISIC_0304667,0.7344654468881626
ISIC_0306094,0.2603951874666631
ISIC_0307004,0.8803009000704369
ISIC_0307411,0.38011142042191615
ISIC_0309192,0.7340160001939029
ISIC_0309503,0.5750247257631769
ISIC_0310320,0.8662338922455424
ISIC_0311235,0.9247616825165546
ISIC_0311814,0.31171315853542947
ISIC_0312717,0.1858682293379969
ISIC_0313675,0.25974107371297483
ISIC_0317285,0.5697323922055845
ISIC_0318934,0.17841393057086236
ISIC_0319131,0.18552895671063252
ISIC_0319990,0.6815139337767708
ISIC_0320662,0.11988226842963756
ISIC_0321218,0.5838312171239503
ISIC_0321906,0.6665090621896697
ISIC_0321948,0.42379384079922844
ISIC_0322514,0.691078730918649
ISIC_0327756,0.8464945461610563
ISIC_0328346,0.20766787499992254
ISIC_0328687,0.47928120626722587
ISIC_0328823,0.23705617332535417
ISIC_0329169,0.371138874227407
ISIC_0329910,0.5192022402486174
ISIC_0330060,0.7022719108360946
ISIC_0330886,0.5603450331958666
ISIC_0332421,0.391248303346473
ISIC_0332456,0.8817703812924861
ISIC_0334179,0.5095081129619684
ISIC_0335244,0.6756357088186334
ISIC_0335886,0.5533613408937019
ISIC_0336093,0.888745119894784
ISIC_0338118,0.6417507365845893
ISIC_0338587,0.3439035777319762
ISIC_0339455,0.6892277543245693
ISIC_0340198,0.2525404598821589
ISIC_0340572,0.6121718938463283
ISIC_0341315,0.5205458856887624
ISIC_0343131,0.6783089641694032
ISIC_0343283,0.8827105972158467
ISIC_0346766,0.4921553295983724
ISIC_0347157,0.5963225189675179
ISIC_0348342,0.3795944870298542
ISIC_0350347,0.5866556302878134
ISIC_0350470,0.23726130500920894
ISIC_0351156,0.9387085849274599
ISIC_0351912,0.4929939089286566
ISIC_0352620,0.4998074422146603
ISIC_0353021,0.3082956038940482
ISIC_0355377,0.30194296835845713
ISIC_0358260,0.2566829254240627
ISIC_0358623,0.20556244877515711
ISIC_0359676,0.24260942253688655
ISIC_0359720,0.2761000931881723
ISIC_0361122,0.27256185235226954
ISIC_0366488,0.6238518162478541
ISIC_0367795,0.5351270004404639
ISIC_0367988,0.9276658078084161
ISIC_0368092,0.3092569505490931
ISIC_0368696,0.2383266210591331
ISIC_0369888,0.6758363588127174
ISIC_0370322,0.5282327386605313
ISIC_0371470,0.08115090528971813
ISIC_0371907,0.6812253536101627
ISIC_0372927,0.39917394423391794
ISIC_0372955,0.18818481768447298
ISIC_0372971,0.2716371239097588
ISIC_0373723,0.21382491333205716
ISIC_0375431,0.6898787415430611
ISIC_0377642,0.5085809646005748
ISIC_0378391,0.4379082403155234
ISIC_0378668,0.6553872601995903
ISIC_0379549,0.1453431255254128
ISIC_0380224,0.31895857958427887
ISIC_0381595,0.7403628763225534
ISIC_0382931,0.648347086990702
ISIC_0383641,0.7358718166257486
ISIC_0383780,0.23215246906065953
ISIC_0385415,0.9281235209455787
ISIC_0385463,0.40942295892038616
ISIC_0385865,0.8734675331292703
ISIC_0388802,0.33259565494078513
ISIC_0389010,0.8235764236711898
ISIC_0389392,0.5111320140477646
ISIC_0389675,0.19539544997946356
ISIC_0390209,0.40936532613227417
ISIC_0391046,0.9167518671706912
ISIC_0391777,0.1698818580113951
ISIC_0392680,0.5739682859757145
ISIC_0392931,0.1001666859485803
ISIC_0393891,0.641505201935068
ISIC_0394533,0.34455355826421263
ISIC_0394763,0.14025605916713285
ISIC_0394802,0.7937359973813769
ISIC_0395681,0.22181651152857096
ISIC_0395885,0.20404482084701653
ISIC_0398134,0.5546626377533983
ISIC_0400652,0.20465383699240558
ISIC_0401679,0.6009107045286013
ISIC_0403198,0.5713980126929198
ISIC_0406137,0.3885826852596972
ISIC_0407054,0.2530560477993219
ISIC_0407220,0.36439421183280707
ISIC_0408372,0.2867186198083641
ISIC_0408969,0.32364275848760415
ISIC_0409388,0.384979058215582
ISIC_0410649,0.6332204063667175
ISIC_0411243,0.527495408736302
ISIC_0414776,0.4807197125275754
ISIC_0416431,0.35229584673774794
ISIC_0416708,0.34944370130348823
ISIC_0418978,0.21617543862094524
ISIC_0419005,0.7656215249964842
ISIC_0421107,0.443074312185488
ISIC_0424070,0.5685236524033163
ISIC_0426960,0.3829642531131384
ISIC_0427371,0.20787093523321354
ISIC_0429551,0.43959019041547953
ISIC_0431350,0.26547192561115146
ISIC_0431499,0.8429656268526897
ISIC_0431738,0.31883963573135293
ISIC_0432133,0.8102685831185219
ISIC_0432265,0.5899184456361544
ISIC_0432894,0.7005833591974264
ISIC_0433895,0.6652978056717632
ISIC_0434253,0.6431457036643999
ISIC_0434274,0.14562518159071297
ISIC_0434285,0.11245828640626634
ISIC_0434890,0.7349433421488074
ISIC_0434920,0.22290232913127
ISIC_0435283,0.6396471882168768
ISIC_0435396,0.20821040145408856
ISIC_0436298,0.5568960389683604
ISIC_0436727,0.7513304520423961
ISIC_0436779,0.275248262382086
ISIC_0436884,0.2903711292139113
ISIC_0437081,0.8470811538575906
ISIC_0437384,0.19848424412110716
ISIC_0437987,0.7457392875418085
ISIC_0438584,0.8761303150711156
ISIC_0439475,0.4181403585475716
ISIC_0441244,0.6368679791377438
ISIC_0442293,0.9133730021924077
ISIC_0442567,0.7749235383070449
ISIC_0445097,0.2133145427600054
ISIC_0446097,0.8574111583892274
ISIC_0446287,0.4993642679501451
ISIC_0446447,0.42736277588624005
ISIC_0448691,0.410653197282009
ISIC_0450552,0.44084738667345647
ISIC_0451155,0.7909685684673649
ISIC_0451665,0.838267818966217
ISIC_0452297,0.33097902329131274
ISIC_0453555,0.8888805385554643
ISIC_0454124,0.38551157588524887
ISIC_0454916,0.3685517583091883
ISIC_0456176,0.9087084246320329
ISIC_0456797,0.26030236905799553
ISIC_0457344,0.5216820279245473
ISIC_0457384,0.29125708087624447
ISIC_0457494,0.5519744853819861
ISIC_0457530,0.7581021207317279
ISIC_0457688,0.4690827485260565
ISIC_0459718,0.2791974441629853
ISIC_0460023,0.14902030842388858
ISIC_0460170,0.8977267649842925
ISIC_0460323,0.13672646228147936
ISIC_0461615,0.6779951974870632
ISIC_0462037,0.2797235538874506
ISIC_0462120,0.6422806601012139
ISIC_0462327,0.22777728475963738
ISIC_0462336,0.3135376418575809
ISIC_0462792,0.12716822795961114
ISIC_0463800,0.6204589350994019
ISIC_0464417,0.6971481875465788
ISIC_0465975,0.5073451120271439
ISIC_0467617,0.32462355161079104
ISIC_0468644,0.612672952570519
ISIC_0469457,0.5210645517427444
ISIC_0470465,0.821290171427828
ISIC_0470699,0.9799412730213659
ISIC_0473489,0.37088862557590196
ISIC_0474220,0.2668635435232284
ISIC_0476927,0.2500458816620173
ISIC_0477213,0.5928490351609181
ISIC_0477217,0.10645826209092143
ISIC_0477424,0.2085256588064604
ISIC_0477793,0.8127399204377135
ISIC_0477875,0.5749104087951545
ISIC_0477986,0.23967269609783623
ISIC_0479726,0.7169490963674425
ISIC_0479755,0.6457723610571633
ISIC_0480158,0.24657304639367816
ISIC_0481105,0.9746708445695005
ISIC_0482298,0.2938844352056459
ISIC_0482617,0.20793101697923497
ISIC_0485889,0.6385376166904244
ISIC_0486436,0.3483554831412576
ISIC_0487789,0.6766192896883731
