index,epoch,sample_count,train_loss,val_loss,epoch_val_loss
0,0,32,0.08095133304595947,,
1,0,64,0.12225262075662613,,
2,0,96,0.06701540946960449,,
3,0,128,0.13459736108779907,,
4,0,160,0.09176761656999588,,
5,0,192,0.09492607414722443,,
6,0,224,0.09061940014362335,,
7,0,224,,0.09555340558290482,
8,0,256,0.12004536390304565,,
9,0,288,0.07876504212617874,,
10,0,320,0.07345417886972427,,
11,0,352,0.1326708346605301,,
12,0,384,0.0759286880493164,,
13,0,416,0.13040784001350403,,
14,0,448,0.11430975794792175,,
15,0,480,0.08886982500553131,,
16,0,480,,0.08226749300956726,
17,0,512,0.08753649890422821,,
18,0,544,0.13835404813289642,,
19,0,576,0.08297167718410492,,
20,0,608,0.0909801498055458,,
21,0,640,0.0840342715382576,,
22,0,672,0.10190262645483017,,
23,0,704,0.10917843878269196,,
24,0,736,0.0793437585234642,,
25,0,736,,0.11266706883907318,
26,0,768,0.1349102407693863,,
27,0,800,0.0881490409374237,,
28,0,832,0.09017360210418701,,
29,0,864,0.09016303718090057,,
30,0,896,0.10115677118301392,,
31,0,928,0.0682210698723793,,
32,0,960,0.09140075743198395,,
33,0,992,0.10386476665735245,,
34,0,992,,0.11897704750299454,
35,0,1024,0.14243625104427338,,
36,0,1056,0.0684710443019867,,
37,0,1088,0.09163196384906769,,
38,0,1120,0.08028743416070938,,
39,0,1152,0.09938251972198486,,
40,0,1184,0.0889994204044342,,
41,0,1216,0.11333320289850235,,
42,0,1248,0.08173295110464096,,
43,0,1248,,0.10025176405906677,
44,0,1280,0.07516798377037048,,
45,0,1312,0.09051407873630524,,
46,0,1344,0.08507378399372101,,
47,0,1376,0.08487007021903992,,
48,0,1408,0.10549882799386978,,
49,0,1440,0.10542195290327072,,
50,0,1472,0.08557037264108658,,
51,0,1504,0.07543805986642838,,
52,0,1504,,0.0860927402973175,
53,0,1536,0.10921400785446167,,
54,0,1568,0.0755612924695015,,
55,0,1600,0.10308130085468292,,
56,0,1632,0.06880077719688416,,
57,0,1664,0.07861079275608063,,
58,0,1696,0.09953370690345764,,
59,0,1728,0.06985537707805634,,
60,0,1760,0.10411882400512695,,
61,0,1760,,0.08721893280744553,
62,0,1792,0.10358688980340958,,
63,0,1824,0.10604826360940933,,
64,0,1856,0.07913379371166229,,
65,0,1888,0.11704263091087341,,
66,0,1920,0.08660385757684708,,
67,0,1952,0.07475769519805908,,
68,0,1984,0.13133805990219116,,
69,0,2016,0.21171000599861145,,
70,0,2016,,0.10444407910108566,
71,0,2048,0.1065559908747673,,
72,0,2080,0.09121678024530411,,
73,0,2112,0.1006598174571991,,
74,0,2144,0.09015164524316788,,
75,0,2176,0.0819447785615921,,
76,0,2208,0.09335830062627792,,
77,0,2240,0.09792529046535492,,
78,0,2272,0.09428104758262634,,
79,0,2272,,0.09414375573396683,
80,0,2304,0.0875641256570816,,
81,0,2336,0.09906148165464401,,
82,0,2368,0.1094486191868782,,
83,0,2400,0.09071851521730423,,
84,0,2432,0.16770601272583008,,
85,0,2464,0.09153372049331665,,
86,0,2496,0.07875330001115799,,
87,0,2528,0.11527745425701141,,
88,0,2528,,0.0948532223701477,
89,0,2560,0.0868566706776619,,
90,0,2592,0.09012903273105621,,
91,0,2624,0.11497864127159119,,
92,0,2656,0.10599131137132645,,
93,0,2688,0.08546001464128494,,
94,0,2720,0.08545982837677002,,
95,0,2752,0.07059560716152191,,
96,0,2784,0.08608056604862213,,
97,0,2784,,0.13216298818588257,
98,0,2816,0.08657383173704147,,
99,0,2848,0.09907352924346924,,
100,0,2880,0.09902258962392807,,
101,0,2912,0.10281826555728912,,
102,0,2944,0.09236923605203629,,
103,0,2976,0.07077053934335709,,
104,0,3008,0.09925209730863571,,
105,0,3040,0.09005618840456009,,
106,0,3040,,0.08674690872430801,
107,0,3072,0.10779926180839539,,
108,0,3104,0.09520702809095383,,
109,0,3136,0.0904582068324089,,
110,0,3168,0.10087277740240097,,
111,0,3200,0.08817583322525024,,
112,0,3232,0.11830668896436691,,
113,0,3264,0.0982910543680191,,
114,0,3296,0.07830704003572464,,
115,0,3296,,0.09150632470846176,
116,0,3328,0.08133198320865631,,
117,0,3360,0.12333749234676361,,
118,0,3392,0.08641722798347473,,
119,0,3424,0.10525336116552353,,
120,0,3456,0.09270181506872177,,
121,0,3488,0.08092434704303741,,
122,0,3520,0.11191581934690475,,
123,0,3552,0.08836179971694946,,
124,0,3552,,0.16491124033927917,
125,0,3584,0.13652244210243225,,
126,0,3616,0.10208600759506226,,
127,0,3648,0.08907850086688995,,
128,0,3680,0.10127383470535278,,
129,0,3712,0.09987512230873108,,
130,0,3744,0.11674432456493378,,
131,0,3776,0.08472633361816406,,
132,0,3808,0.12417086958885193,,
133,0,3808,,0.09394851326942444,
134,0,3840,0.0911807045340538,,
135,0,3872,0.12027867883443832,,
136,0,3904,0.09125965088605881,,
137,0,3936,0.08140983432531357,,
138,0,3968,0.08289271593093872,,
139,0,4000,0.09504606574773788,,
140,0,4032,0.07737778127193451,,
141,0,4064,0.11201632767915726,,
142,0,4064,,0.08675725758075714,
143,0,4096,0.09165561944246292,,
144,0,4128,0.08649857342243195,,
145,0,4160,0.09265489131212234,,
146,0,4192,0.08099164813756943,,
147,0,4224,0.08273731917142868,,
148,0,4256,0.11966340243816376,,
149,0,4288,0.09613693505525589,,
150,0,4320,0.09713812917470932,,
151,0,4320,,0.10535302013158798,
152,0,4352,0.09007910639047623,,
153,0,4384,0.07619594782590866,,
154,0,4416,0.08192332834005356,,
155,0,4448,0.10720399767160416,,
156,0,4480,0.08127203583717346,,
157,0,4512,0.09615547955036163,,
158,0,4544,0.09211819618940353,,
159,0,4576,0.0885184109210968,,
160,0,4576,,0.09842104464769363,
161,0,4608,0.07787805795669556,,
162,0,4640,0.08183712512254715,,
163,0,4672,0.08306239545345306,,
164,0,4704,0.082982636988163,,
165,0,4736,0.09984933584928513,,
166,0,4768,0.08015025407075882,,
167,0,4800,0.10308428108692169,,
168,0,4832,0.09402313828468323,,
169,0,4832,,0.17760789394378662,
170,0,4864,0.07352002710103989,,
171,0,4896,0.1252184808254242,,
172,0,4928,0.09866815060377121,,
173,0,4960,0.09577394276857376,,
174,0,4992,0.09510364383459091,,
175,0,5024,0.10136805474758148,,
176,0,5056,0.0821249857544899,,
177,0,5088,0.09634418785572052,,
178,0,5088,,0.0980086699128151,
179,0,5120,0.10682205110788345,,
180,0,5152,0.08842293173074722,,
181,0,5184,0.0906563252210617,,
182,0,5216,0.09045068174600601,,
183,0,5248,0.10977225005626678,,
184,0,5280,0.09357918053865433,,
185,0,5312,0.09178057312965393,,
186,0,5344,0.08885819464921951,,
187,0,5344,,0.09277794510126114,
188,0,5376,0.11579617857933044,,
189,0,5408,0.09251847118139267,,
190,0,5440,0.09339933097362518,,
191,0,5472,0.09311407059431076,,
192,0,5504,0.15334293246269226,,
193,0,5536,0.09473222494125366,,
194,0,5568,0.09410929679870605,,
195,0,5600,0.09577108919620514,,
196,0,5600,,0.10603843629360199,
197,0,5632,0.08313512802124023,,
198,0,5664,0.10352838784456253,,
199,0,5696,0.1309790313243866,,
200,0,5728,0.07692988961935043,,
201,0,5760,0.09279501438140869,,
202,0,5792,0.07585939764976501,,
203,0,5824,0.12292537093162537,,
204,0,5856,0.11567696928977966,,
205,0,5856,,0.10116098821163177,
206,0,5888,0.08752306550741196,,
207,0,5920,0.1050124391913414,,
208,0,5952,0.08774013817310333,,
209,0,5984,0.07817088812589645,,
210,0,6016,0.08759227395057678,,
211,0,6048,0.09656257927417755,,
212,0,6080,0.1055103987455368,,
213,0,6112,0.0873720720410347,,
214,0,6112,,0.08590643852949142,
215,0,6144,0.08517569303512573,,
216,0,6176,0.19762775301933289,,
217,0,6208,0.10046081990003586,,
218,0,6240,0.10583706200122833,,
219,0,6272,0.10464106500148773,,
220,0,6304,0.08415160328149796,,
221,0,6336,0.14786845445632935,,
222,0,6368,0.08291243016719818,,
223,0,6368,,0.12755809724330902,
224,0,6400,0.09262284636497498,,
225,0,6432,0.11517861485481262,,
226,0,6464,0.08995448797941208,,
227,0,6496,0.12169066071510315,,
228,0,6528,0.08855510503053665,,
229,0,6560,0.08179842680692673,,
230,0,6592,0.09220770746469498,,
231,0,6624,0.11977361142635345,,
232,0,6624,,0.08241456001996994,
233,0,6656,0.08401031047105789,,
234,0,6688,0.08782213926315308,,
235,0,6720,0.10060565173625946,,
236,0,6752,0.09581591933965683,,
237,0,6784,0.10049499571323395,,
238,0,6816,0.10161066800355911,,
239,0,6848,0.08731094747781754,,
240,0,6880,0.10502950847148895,,
241,0,6880,,0.10275067389011383,
242,0,6912,0.120824433863163,,
243,0,6944,0.08234941214323044,,
244,0,6976,0.11299950629472733,,
245,0,7008,0.25434133410453796,,
246,0,7040,0.0827130377292633,,
247,0,7072,0.0974959060549736,,
248,0,7104,0.07908898591995239,,
249,0,7136,0.08566202223300934,,
250,0,7136,,0.09305392950773239,
251,0,7168,0.08845771104097366,,
252,0,7200,0.07425780594348907,,
253,0,7232,0.0795775055885315,,
254,0,7264,0.11968584358692169,,
255,0,7296,0.09180150181055069,,
256,0,7328,0.0839390680193901,,
257,0,7360,0.14679503440856934,,
258,0,7392,0.09862351417541504,,
259,0,7392,,0.09788713604211807,
260,0,7424,0.09101911634206772,,
261,0,7456,0.07859136164188385,,
262,0,7488,0.11533815413713455,,
263,0,7520,0.12239061295986176,,
264,0,7552,0.09471233934164047,,
265,0,7584,0.1350957155227661,,
266,0,7616,0.07918884605169296,,
267,0,7648,0.09705042839050293,,
268,0,7648,,0.17321176826953888,
269,0,7680,0.08096309751272202,,
270,0,7712,0.10246125608682632,,
271,0,7744,0.09653255343437195,,
272,0,7776,0.09572465717792511,,
273,0,7808,0.08695008605718613,,
274,0,7840,0.11031194031238556,,
275,0,7872,0.09386336803436279,,
276,0,7904,0.09549594670534134,,
277,0,7904,,0.08522191643714905,
278,0,7936,0.1146351546049118,,
279,0,7968,0.0891626700758934,,
280,0,8000,0.1016726940870285,,
281,0,8032,0.08591757714748383,,
282,0,8064,0.09256203472614288,,
283,0,8096,0.08711277693510056,,
284,0,8128,0.07414696365594864,,
285,0,8160,0.07906344532966614,,
286,0,8160,,0.09941384196281433,
287,0,8192,0.08686697483062744,,
288,0,8224,0.09074990451335907,,
289,0,8256,0.09600940346717834,,
