index,epoch,sample_count,train_loss,val_loss,epoch_val_loss
0,0,32,0.09118971228599548,,
1,0,64,0.13880901038646698,,
2,0,96,0.09796023368835449,,
3,0,128,0.2562069892883301,,
4,0,160,0.09873954206705093,,
5,0,192,0.10228301584720612,,
6,0,224,0.13032914698123932,,
7,0,224,,0.13176468014717102,
8,0,256,0.13479430973529816,,
9,0,288,0.09308398514986038,,
10,0,320,0.08117882907390594,,
11,0,352,0.14794109761714935,,
12,0,384,0.08700357377529144,,
13,0,416,0.16176864504814148,,
14,0,448,0.13601717352867126,,
15,0,480,0.10212993621826172,,
16,0,480,,0.0882699266076088,
17,0,512,0.10056325793266296,,
18,0,544,0.1582297384738922,,
19,0,576,0.09340798109769821,,
20,0,608,0.09860305488109589,,
21,0,640,0.09936772286891937,,
22,0,672,0.1232745572924614,,
23,0,704,0.09840889275074005,,
24,0,736,0.08418820053339005,,
25,0,736,,0.11828340590000153,
26,0,768,0.17517472803592682,,
27,0,800,0.09146760404109955,,
28,0,832,0.1070663258433342,,
29,0,864,0.10497911274433136,,
30,0,896,0.12899605929851532,,
31,0,928,0.0813547670841217,,
32,0,960,0.10239320993423462,,
33,0,992,0.1207180991768837,,
34,0,992,,0.12207668274641037,
35,0,1024,0.11642761528491974,,
36,0,1056,0.07898649573326111,,
37,0,1088,0.10437675565481186,,
38,0,1120,0.09093558043241501,,
39,0,1152,0.12333587557077408,,
40,0,1184,0.11917509138584137,,
41,0,1216,0.1327970027923584,,
42,0,1248,0.08626643568277359,,
43,0,1248,,0.1483727991580963,
44,0,1280,0.09523353725671768,,
45,0,1312,0.10645866394042969,,
46,0,1344,0.09363468736410141,,
47,0,1376,0.09947238117456436,,
48,0,1408,0.10878720134496689,,
49,0,1440,0.13796330988407135,,
50,0,1472,0.10207691043615341,,
51,0,1504,0.08548113703727722,,
52,0,1504,,0.09508369863033295,
53,0,1536,0.10196436196565628,,
54,0,1568,0.08715583384037018,,
55,0,1600,0.11966665834188461,,
56,0,1632,0.07883724570274353,,
57,0,1664,0.10387390851974487,,
58,0,1696,0.10446057468652725,,
59,0,1728,0.08296751230955124,,
60,0,1760,0.11018087714910507,,
61,0,1760,,0.09777913987636566,
62,0,1792,0.17389990389347076,,
63,0,1824,0.11349888145923615,,
64,0,1856,0.08872339874505997,,
65,0,1888,0.12771043181419373,,
66,0,1920,0.10206769406795502,,
67,0,1952,0.0855833888053894,,
68,0,1984,0.14262105524539948,,
69,0,2016,0.22420887649059296,,
70,0,2016,,0.14330708980560303,
71,0,2048,0.12431055307388306,,
72,0,2080,0.10669835656881332,,
73,0,2112,0.11269919574260712,,
74,0,2144,0.09811848402023315,,
75,0,2176,0.09027861058712006,,
76,0,2208,0.10521131008863449,,
77,0,2240,0.11481501162052155,,
78,0,2272,0.10460598766803741,,
79,0,2272,,0.09830749779939651,
80,0,2304,0.11582386493682861,,
81,0,2336,0.1352054923772812,,
82,0,2368,0.11781218647956848,,
83,0,2400,0.10649658739566803,,
84,0,2432,0.21333593130111694,,
85,0,2464,0.10718405991792679,,
86,0,2496,0.0853857472538948,,
87,0,2528,0.22638820111751556,,
88,0,2528,,0.1099286824464798,
89,0,2560,0.09426732361316681,,
90,0,2592,0.1090383306145668,,
91,0,2624,0.13123346865177155,,
92,0,2656,0.11579086631536484,,
93,0,2688,0.08897226303815842,,
94,0,2720,0.09376153349876404,,
95,0,2752,0.07763295620679855,,
96,0,2784,0.09628047049045563,,
97,0,2784,,0.09501707553863525,
98,0,2816,0.09266670048236847,,
99,0,2848,0.10860886424779892,,
100,0,2880,0.1137283444404602,,
101,0,2912,0.11302679032087326,,
102,0,2944,0.09805914759635925,,
103,0,2976,0.07843014597892761,,
104,0,3008,0.10663345456123352,,
105,0,3040,0.09642225503921509,,
106,0,3040,,0.0882047787308693,
107,0,3072,0.11762890964746475,,
