index,epoch,sample_count,train_loss,val_loss,epoch_val_loss
0,0,32,0.11350683122873306,,
1,0,64,0.15662787854671478,,
2,0,96,0.11495555937290192,,
3,0,128,0.27733728289604187,,
4,0,160,0.13834479451179504,,
5,0,192,0.1165894865989685,,
6,0,224,0.16210030019283295,,
7,0,224,,0.15160800516605377,
8,0,256,0.12683731317520142,,
9,0,288,0.11756407469511032,,
10,0,320,0.12477914243936539,,
11,0,352,0.16372112929821014,,
12,0,384,0.14422188699245453,,
13,0,416,0.16788631677627563,,
14,0,448,0.1614929735660553,,
15,0,480,0.1079900711774826,,
16,0,480,,0.08677670359611511,
17,0,512,0.15581120550632477,,
18,0,544,0.18490543961524963,,
19,0,576,0.14034117758274078,,
20,0,608,0.13284866511821747,,
21,0,640,0.11269573867321014,,
22,0,672,0.168392151594162,,
23,0,704,0.11382913589477539,,
24,0,736,0.13913127779960632,,
25,0,736,,0.08823145925998688,
26,0,768,0.19304333627223969,,
27,0,800,0.09939010441303253,,
28,0,832,0.12432017177343369,,
29,0,864,0.12064525485038757,,
30,0,896,0.1755550503730774,,
31,0,928,0.10667479783296585,,
32,0,960,0.11642903834581375,,
33,0,992,0.12402383238077164,,
34,0,992,,0.1330256313085556,
35,0,1024,0.19028885662555695,,
36,0,1056,0.0916278213262558,,
37,0,1088,0.10842173546552658,,
38,0,1120,0.11313574761152267,,
39,0,1152,0.1484013944864273,,
40,0,1184,0.20806866884231567,,
41,0,1216,0.15919452905654907,,
42,0,1248,0.09619461745023727,,
43,0,1248,,0.1552911400794983,
44,0,1280,0.11244918406009674,,
45,0,1312,0.1317129135131836,,
46,0,1344,0.11421641707420349,,
47,0,1376,0.10639167577028275,,
48,0,1408,0.11609074473381042,,
49,0,1440,0.20472083985805511,,
50,0,1472,0.10998430103063583,,
51,0,1504,0.10078272968530655,,
52,0,1504,,0.10358720272779465,
53,0,1536,0.12328029423952103,,
54,0,1568,0.10084705799818039,,
55,0,1600,0.1916797012090683,,
56,0,1632,0.13280189037322998,,
57,0,1664,0.1632263958454132,,
58,0,1696,0.12217476963996887,,
59,0,1728,0.11840254813432693,,
60,0,1760,0.13073967397212982,,
61,0,1760,,0.134769469499588,
62,0,1792,0.21765944361686707,,
63,0,1824,0.13155896961688995,,
64,0,1856,0.11070361733436584,,
65,0,1888,0.16327154636383057,,
66,0,1920,0.13054999709129333,,
67,0,1952,0.09124249964952469,,
68,0,1984,0.15490272641181946,,
69,0,2016,0.31624364852905273,,
70,0,2016,,0.0955592691898346,
71,0,2048,0.12308712303638458,,
72,0,2080,0.10837282985448837,,
73,0,2112,0.164995938539505,,
74,0,2144,0.10898847132921219,,
75,0,2176,0.1690036654472351,,
76,0,2208,0.12224964797496796,,
77,0,2240,0.1405705213546753,,
78,0,2272,0.14155027270317078,,
79,0,2272,,0.10260371118783951,
80,0,2304,0.10559314489364624,,
81,0,2336,0.19142138957977295,,
82,0,2368,0.22178290784358978,,
83,0,2400,0.12744896113872528,,
84,0,2432,0.18964770436286926,,
85,0,2464,0.10333225876092911,,
86,0,2496,0.10300985723733902,,
87,0,2528,0.16092155873775482,,
88,0,2528,,0.13922539353370667,
89,0,2560,0.11022667586803436,,
90,0,2592,0.11748562753200531,,
91,0,2624,0.15758301317691803,,
92,0,2656,0.1360619068145752,,
93,0,2688,0.09581471234560013,,
94,0,2720,0.11219538003206253,,
95,0,2752,0.08902601152658463,,
96,0,2784,0.12745855748653412,,
97,0,2784,,0.10472734272480011,
98,0,2816,0.11212979257106781,,
99,0,2848,0.12748095393180847,,
100,0,2880,0.1389433592557907,,
101,0,2912,0.13186514377593994,,
102,0,2944,0.10533532500267029,,
103,0,2976,0.09604890644550323,,
104,0,3008,0.14461340010166168,,
105,0,3040,0.15493378043174744,,
106,0,3040,,0.09013219177722931,
107,0,3072,0.143185555934906,,
108,0,3104,0.13313505053520203,,
109,0,3136,0.11808406561613083,,
110,0,3168,0.13387270271778107,,
111,0,3200,0.16899560391902924,,
112,0,3232,0.19031891226768494,,
113,0,3264,0.14364050328731537,,
114,0,3296,0.10930298268795013,,
115,0,3296,,0.12547990679740906,
116,0,3328,0.14929036796092987,,
117,0,3360,0.2672709822654724,,
118,0,3392,0.09639686346054077,,
119,0,3424,0.12272538244724274,,
120,0,3456,0.11126008629798889,,
121,0,3488,0.10087254643440247,,
122,0,3520,0.1373220682144165,,
123,0,3552,0.1042061373591423,,
124,0,3552,,0.14106234908103943,
125,0,3584,0.16374525427818298,,
126,0,3616,0.0984712764620781,,
127,0,3648,0.11473488062620163,,
128,0,3680,0.1418236941099167,,
129,0,3712,0.184076726436615,,
130,0,3744,0.18002262711524963,,
131,0,3776,0.11680854856967926,,
132,0,3808,0.1694663017988205,,
133,0,3808,,0.13889504969120026,
134,0,3840,0.14687223732471466,,
135,0,3872,0.2126118242740631,,
136,0,3904,0.14135122299194336,,
137,0,3936,0.099106565117836,,
138,0,3968,0.1169562041759491,,
139,0,4000,0.1321125030517578,,
140,0,4032,0.09148935228586197,,
141,0,4064,0.14671331644058228,,
142,0,4064,,0.12095293402671814,
143,0,4096,0.12037746608257294,,
144,0,4128,0.12373707443475723,,
145,0,4160,0.15146926045417786,,
146,0,4192,0.099193274974823,,
147,0,4224,0.14874862134456635,,
148,0,4256,0.19777724146842957,,
149,0,4288,0.11691470444202423,,
150,0,4320,0.16898490488529205,,
151,0,4320,,0.11307062208652496,
152,0,4352,0.14381569623947144,,
153,0,4384,0.10172844678163528,,
154,0,4416,0.11712989211082458,,
155,0,4448,0.20048092305660248,,
156,0,4480,0.15560276806354523,,
157,0,4512,0.11882069706916809,,
158,0,4544,0.16810756921768188,,
159,0,4576,0.11824705451726913,,
160,0,4576,,0.13606008887290955,
161,0,4608,0.09180394560098648,,
162,0,4640,0.09777019917964935,,
163,0,4672,0.17699575424194336,,
164,0,4704,0.11124655604362488,,
165,0,4736,0.19892463088035583,,
166,0,4768,0.09987934678792953,,
167,0,4800,0.142059326171875,,
168,0,4832,0.135519877076149,,
169,0,4832,,0.18236258625984192,
170,0,4864,0.08870462328195572,,
171,0,4896,0.19592581689357758,,
172,0,4928,0.150021031498909,,
173,0,4960,0.11287321150302887,,
174,0,4992,0.11673540621995926,,
175,0,5024,0.13339675962924957,,
176,0,5056,0.09514430910348892,,
177,0,5088,0.15497824549674988,,
178,0,5088,,0.12339045852422714,
179,0,5120,0.15279030799865723,,
180,0,5152,0.10807666182518005,,
181,0,5184,0.12768509984016418,,
182,0,5216,0.14673686027526855,,
183,0,5248,0.1530604213476181,,
184,0,5280,0.1199173554778099,,
185,0,5312,0.1335957646369934,,
